id,asset_id,asset_type,transaction_type,description,bo,bo_status,owning_access_group,effective_datetime,node_id,badge_no,serial_no,pallet_no,handed_over_asset,fixed_asset_no,scada_id,condition_rating,condifence_rating,maintenance_specification,bom_part_id,attached_to_asset_id,vehicle_identification_num,license_number,purchase_order_num,location_id,metrology_firmware,nic_firmware,configuration,warranty_expiration_date,warranty_detail,vendor_part_no,owning_access_group_nam,specification,hex_code,field_1,field_2,submitted_datetime,registered_datetime
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 60,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111282,ACPM-1111282,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 61,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111283,ACPM-1111283,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 62,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111284,ACPM-1111284,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 63,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111285,ACPM-1111285,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 64,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111286,ACPM-1111286,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 65,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111287,ACPM-1111287,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 66,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111288,ACPM-1111288,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 67,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111289,ACPM-1111289,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 68,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111290,ACPM-1111290,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 69,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111291,ACPM-1111291,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 70,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111292,ACPM-1111292,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 71,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111293,ACPM-1111293,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 72,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111294,ACPM-1111294,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 73,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111295,ACPM-1111295,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 74,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111296,ACPM-1111296,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 75,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111297,ACPM-1111297,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 76,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111298,ACPM-1111298,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 77,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111299,ACPM-1111299,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 78,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111300,ACPM-1111300,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 79,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111301,ACPM-1111301,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 80,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111302,ACPM-1111302,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 81,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111303,ACPM-1111303,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 82,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111304,ACPM-1111304,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 83,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111305,ACPM-1111305,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 84,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111306,ACPM-1111306,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 85,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111307,ACPM-1111307,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 86,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111308,ACPM-1111308,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 87,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111309,ACPM-1111309,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 88,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111310,ACPM-1111310,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 89,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111311,ACPM-1111311,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 90,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111312,ACPM-1111312,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 91,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111313,ACPM-1111313,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 92,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111314,ACPM-1111314,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 93,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111315,ACPM-1111315,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 94,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111316,ACPM-1111316,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 95,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111317,ACPM-1111317,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 96,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111318,ACPM-1111318,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 97,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111319,ACPM-1111319,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 98,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111320,ACPM-1111320,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 99,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111321,ACPM-1111321,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 100,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111322,ACPM-1111322,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 10,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111514,FSPU-5111515,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 11,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111515,FSPU-5111516,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 12,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111516,FSPU-5111517,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 13,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111517,FSPU-5111518,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 14,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111518,FSPU-5111519,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 15,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111519,FSPU-5111520,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 16,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111520,FSPU-5111521,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 17,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111521,FSPU-5111522,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 18,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111522,FSPU-5111523,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 19,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111523,FSPU-5111524,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 20,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111524,FSPU-5111525,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 21,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111525,FSPU-5111526,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 22,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111526,FSPU-5111527,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 23,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111527,FSPU-5111528,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 24,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111528,FSPU-5111529,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 25,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111529,FSPU-5111530,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 26,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111530,FSPU-5111531,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 27,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111531,FSPU-5111532,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 28,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111532,FSPU-5111533,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 29,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111533,FSPU-5111534,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 30,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111534,FSPU-5111535,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 31,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111535,FSPU-5111536,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 32,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111536,FSPU-5111537,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 33,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111537,FSPU-5111538,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 34,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111538,FSPU-5111539,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 35,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111539,FSPU-5111540,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 36,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111540,FSPU-5111541,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 37,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111541,FSPU-5111542,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 38,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111542,FSPU-5111543,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 39,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111543,FSPU-5111544,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 40,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111544,FSPU-5111545,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 41,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111545,FSPU-5111546,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 42,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111546,FSPU-5111547,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 43,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111547,FSPU-5111548,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 44,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111548,FSPU-5111549,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 45,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111549,FSPU-5111550,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,LV-PICKUP,ADD,LV PICKUP TEST SIT 46,W1-IOSvcFleetAsset,INSERVICE,PD-S,2021-01-01T02:00:00+00:00,202481079312,FSPU-5111550,FSPU-5111551,,N,,,3,2,,,,,,,,,,,,,,,,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
